./LOT20190908/wchen/20190908_2MUCD-10014-021eden.fits 21 [TYPE] LIGHT [OBJ] 2MUCD10014 [RA] 00 19 45.8356 [Dec] +52 13 17.5840 [FIL] GG495 [EXPTIME] 200.0 [Date] 2019-09-08 [Time] 17:27:46
./LOT20190908/wchen/20190908_2MUCD-10014-022eden.fits 22 [TYPE] LIGHT [OBJ] 2MUCD10014 [RA] 00 19 45.8356 [Dec] +52 13 17.5840 [FIL] GG495 [EXPTIME] 200.0 [Date] 2019-09-08 [Time] 17:31:11
./LOT20190908/wchen/20190908_2MUCD-10014-023eden.fits 23 [TYPE] LIGHT [OBJ] 2MUCD10014 [RA] 00 19 45.8356 [Dec] +52 13 17.5840 [FIL] GG495 [EXPTIME] 200.0 [Date] 2019-09-08 [Time] 17:34:36
./LOT20190908/wchen/20190908_2MUCD-10014-024eden.fits 24 [TYPE] LIGHT [OBJ] 2MUCD10014 [RA] 00 19 45.8356 [Dec] +52 13 17.5840 [FIL] GG495 [EXPTIME] 200.0 [Date] 2019-09-08 [Time] 17:38:01
./LOT20190908/wchen/20190908_2MUCD-10014-025eden.fits 25 [TYPE] LIGHT [OBJ] 2MUCD10014 [RA] 00 19 45.8356 [Dec] +52 13 17.5840 [FIL] GG495 [EXPTIME] 200.0 [Date] 2019-09-08 [Time] 17:41:26
./LOT20190908/wchen/20190908_2MUCD-10014-026eden.fits 26 [TYPE] LIGHT [OBJ] 2MUCD10014 [RA] 00 19 45.8356 [Dec] +52 13 17.5840 [FIL] GG495 [EXPTIME] 200.0 [Date] 2019-09-08 [Time] 17:44:50
./LOT20190908/wchen/20190908_2MUCD-10014-027eden.fits 27 [TYPE] LIGHT [OBJ] 2MUCD10014 [RA] 00 19 45.8356 [Dec] +52 13 17.5840 [FIL] GG495 [EXPTIME] 200.0 [Date] 2019-09-08 [Time] 17:48:15
./LOT20190908/wchen/20190908_2MUCD-10014-028eden.fits 28 [TYPE] LIGHT [OBJ] 2MUCD10014 [RA] 00 19 45.8356 [Dec] +52 13 17.5840 [FIL] GG495 [EXPTIME] 200.0 [Date] 2019-09-08 [Time] 17:51:40
./LOT20190908/wchen/20190908_2MUCD-10014-029eden.fits 29 [TYPE] LIGHT [OBJ] 2MUCD10014 [RA] 00 19 45.8356 [Dec] +52 13 17.5840 [FIL] GG495 [EXPTIME] 200.0 [Date] 2019-09-08 [Time] 17:55:05
./LOT20190908/wchen/20190908_2MUCD-10014-030eden.fits 30 [TYPE] LIGHT [OBJ] 2MUCD10014 [RA] 00 19 45.8356 [Dec] +52 13 17.5840 [FIL] GG495 [EXPTIME] 200.0 [Date] 2019-09-08 [Time] 17:58:30
./LOT20190908/wchen/20190908_2MUCD-10014-031eden.fits 31 [TYPE] LIGHT [OBJ] 2MUCD10014 [RA] 00 19 45.8356 [Dec] +52 13 17.5840 [FIL] GG495 [EXPTIME] 200.0 [Date] 2019-09-08 [Time] 18:01:55
./LOT20190908/wchen/20190908_2MUCD-10014-032eden.fits 32 [TYPE] LIGHT [OBJ] 2MUCD10014 [RA] 00 19 45.8356 [Dec] +52 13 17.5840 [FIL] GG495 [EXPTIME] 200.0 [Date] 2019-09-08 [Time] 18:05:20
./LOT20190908/wchen/20190908_2MUCD-10014-033eden.fits 33 [TYPE] LIGHT [OBJ] 2MUCD10014 [RA] 00 19 45.8356 [Dec] +52 13 17.5840 [FIL] GG495 [EXPTIME] 200.0 [Date] 2019-09-08 [Time] 18:08:45
./LOT20190908/wchen/20190908_2MUCD-10014-034eden.fits 34 [TYPE] LIGHT [OBJ] 2MUCD10014 [RA] 00 19 45.8356 [Dec] +52 13 17.5840 [FIL] GG495 [EXPTIME] 200.0 [Date] 2019-09-08 [Time] 18:12:10
./LOT20190908/wchen/20190908_2MUCD-10014-035eden.fits 35 [TYPE] LIGHT [OBJ] 2MUCD10014 [RA] 00 19 45.8356 [Dec] +52 13 17.5840 [FIL] GG495 [EXPTIME] 200.0 [Date] 2019-09-08 [Time] 18:15:35
./LOT20190908/wchen/20190908_2MUCD-10014-036eden.fits 36 [TYPE] LIGHT [OBJ] 2MUCD10014 [RA] 00 19 45.8356 [Dec] +52 13 17.5840 [FIL] GG495 [EXPTIME] 200.0 [Date] 2019-09-08 [Time] 18:19:00
./LOT20190908/wchen/20190908_2MUCD-10014-037eden.fits 37 [TYPE] LIGHT [OBJ] 2MUCD10014 [RA] 00 19 45.8356 [Dec] +52 13 17.5840 [FIL] GG495 [EXPTIME] 200.0 [Date] 2019-09-08 [Time] 18:22:25
./LOT20190908/wchen/20190908_2MUCD-10014-038eden.fits 38 [TYPE] LIGHT [OBJ] 2MUCD10014 [RA] 00 19 45.8356 [Dec] +52 13 17.5840 [FIL] GG495 [EXPTIME] 200.0 [Date] 2019-09-08 [Time] 18:25:50
./LOT20190908/wchen/20190908_2MUCD-10014-039eden.fits 39 [TYPE] LIGHT [OBJ] 2MUCD10014 [RA] 00 19 45.8356 [Dec] +52 13 17.5840 [FIL] GG495 [EXPTIME] 200.0 [Date] 2019-09-08 [Time] 18:29:15
./LOT20190908/wchen/20190908_2MUCD-10014-040eden.fits 40 [TYPE] LIGHT [OBJ] 2MUCD10014 [RA] 00 19 45.8356 [Dec] +52 13 17.5840 [FIL] GG495 [EXPTIME] 200.0 [Date] 2019-09-08 [Time] 18:32:40
./LOT20190908/wchen/20190908_2MUCD-10014-041eden.fits 41 [TYPE] LIGHT [OBJ] 2MUCD10014 [RA] 00 19 45.8356 [Dec] +52 13 17.5840 [FIL] GG495 [EXPTIME] 200.0 [Date] 2019-09-08 [Time] 18:36:05
./LOT20190908/wchen/20190908_2MUCD-10014-042eden.fits 42 [TYPE] LIGHT [OBJ] 2MUCD10014 [RA] 00 19 45.8356 [Dec] +52 13 17.5840 [FIL] GG495 [EXPTIME] 200.0 [Date] 2019-09-08 [Time] 18:39:29
./LOT20190908/wchen/20190908_2MUCD-10014-043eden.fits 43 [TYPE] LIGHT [OBJ] 2MUCD10014 [RA] 00 19 45.8356 [Dec] +52 13 17.5840 [FIL] GG495 [EXPTIME] 200.0 [Date] 2019-09-08 [Time] 18:42:54
./LOT20190908/wchen/20190908_2MUCD-10014-044eden.fits 44 [TYPE] LIGHT [OBJ] 2MUCD10014 [RA] 00 19 45.8356 [Dec] +52 13 17.5840 [FIL] GG495 [EXPTIME] 200.0 [Date] 2019-09-08 [Time] 18:46:19
./LOT20190908/wchen/20190908_2MUCD-10014-045eden.fits 45 [TYPE] LIGHT [OBJ] 2MUCD10014 [RA] 00 19 45.8356 [Dec] +52 13 17.5840 [FIL] GG495 [EXPTIME] 200.0 [Date] 2019-09-08 [Time] 18:49:44
./LOT20190908/wchen/20190908_2MUCD-10014-046eden.fits 46 [TYPE] LIGHT [OBJ] 2MUCD10014 [RA] 00 19 45.8356 [Dec] +52 13 17.5840 [FIL] GG495 [EXPTIME] 200.0 [Date] 2019-09-08 [Time] 18:53:09
./LOT20190908/wchen/20190908_2MUCD-10014-047eden.fits 47 [TYPE] LIGHT [OBJ] 2MUCD10014 [RA] 00 19 45.8356 [Dec] +52 13 17.5840 [FIL] GG495 [EXPTIME] 200.0 [Date] 2019-09-08 [Time] 18:56:34
./LOT20190908/wchen/20190908_2MUCD-10014-048eden.fits 48 [TYPE] LIGHT [OBJ] 2MUCD10014 [RA] 00 19 45.8356 [Dec] +52 13 17.5840 [FIL] GG495 [EXPTIME] 200.0 [Date] 2019-09-08 [Time] 18:59:59
./LOT20190908/wchen/20190908_2MUCD-10014-049eden.fits 49 [TYPE] LIGHT [OBJ] 2MUCD10014 [RA] 00 19 45.8356 [Dec] +52 13 17.5840 [FIL] GG495 [EXPTIME] 200.0 [Date] 2019-09-08 [Time] 19:03:24
./LOT20190908/wchen/20190908_2MUCD-10014-050eden.fits 50 [TYPE] LIGHT [OBJ] 2MUCD10014 [RA] 00 19 45.8356 [Dec] +52 13 17.5840 [FIL] GG495 [EXPTIME] 200.0 [Date] 2019-09-08 [Time] 19:06:49
./LOT20190908/wchen/20190908_2MUCD-10014-051eden.fits 51 [TYPE] LIGHT [OBJ] 2MUCD10014 [RA] 00 19 45.8356 [Dec] +52 13 17.5840 [FIL] GG495 [EXPTIME] 200.0 [Date] 2019-09-08 [Time] 19:10:14
./LOT20190908/wchen/20190908_2MUCD-10014-052eden.fits 52 [TYPE] LIGHT [OBJ] 2MUCD10014 [RA] 00 19 45.8356 [Dec] +52 13 17.5840 [FIL] GG495 [EXPTIME] 200.0 [Date] 2019-09-08 [Time] 19:13:39
./LOT20190908/wchen/20190908_2MUCD-10014-053eden.fits 53 [TYPE] LIGHT [OBJ] 2MUCD10014 [RA] 00 19 45.8356 [Dec] +52 13 17.5840 [FIL] GG495 [EXPTIME] 200.0 [Date] 2019-09-08 [Time] 19:17:04
./LOT20190908/wchen/20190908_2MUCD-10014-054eden.fits 54 [TYPE] LIGHT [OBJ] 2MUCD10014 [RA] 00 19 45.8356 [Dec] +52 13 17.5840 [FIL] GG495 [EXPTIME] 200.0 [Date] 2019-09-08 [Time] 19:20:29
./LOT20190908/wchen/20190908_2MUCD-10014-055eden.fits 55 [TYPE] LIGHT [OBJ] 2MUCD10014 [RA] 00 19 45.8356 [Dec] +52 13 17.5840 [FIL] GG495 [EXPTIME] 200.0 [Date] 2019-09-08 [Time] 19:23:54
./LOT20190908/wchen/20190908_2MUCD-10014-056eden.fits 56 [TYPE] LIGHT [OBJ] 2MUCD10014 [RA] 00 19 45.8356 [Dec] +52 13 17.5840 [FIL] GG495 [EXPTIME] 200.0 [Date] 2019-09-08 [Time] 19:27:19
./LOT20190908/wchen/20190908_2MUCD-10014-057eden.fits 57 [TYPE] LIGHT [OBJ] 2MUCD10014 [RA] 00 19 45.8356 [Dec] +52 13 17.5840 [FIL] GG495 [EXPTIME] 200.0 [Date] 2019-09-08 [Time] 19:30:43
./LOT20190908/wchen/20190908_2MUCD-10014-058eden.fits 58 [TYPE] LIGHT [OBJ] 2MUCD10014 [RA] 00 19 45.8356 [Dec] +52 13 17.5840 [FIL] GG495 [EXPTIME] 200.0 [Date] 2019-09-08 [Time] 19:34:08
./LOT20190908/wchen/20190908_2MUCD-10014-059eden.fits 59 [TYPE] LIGHT [OBJ] 2MUCD10014 [RA] 00 19 45.8356 [Dec] +52 13 17.5840 [FIL] GG495 [EXPTIME] 200.0 [Date] 2019-09-08 [Time] 19:37:33
./LOT20190908/wchen/20190908_2MUCD-10014-060eden.fits 60 [TYPE] LIGHT [OBJ] 2MUCD10014 [RA] 00 19 45.8356 [Dec] +52 13 17.5840 [FIL] GG495 [EXPTIME] 200.0 [Date] 2019-09-08 [Time] 19:40:58
./LOT20190908/wchen/20190908_2MUCD-10014-061eden.fits 61 [TYPE] LIGHT [OBJ] 2MUCD10014 [RA] 00 19 45.8356 [Dec] +52 13 17.5840 [FIL] GG495 [EXPTIME] 200.0 [Date] 2019-09-08 [Time] 19:44:23
./LOT20190908/wchen/20190908_2MUCD-10014-062eden.fits 62 [TYPE] LIGHT [OBJ] 2MUCD10014 [RA] 00 19 45.8356 [Dec] +52 13 17.5840 [FIL] GG495 [EXPTIME] 200.0 [Date] 2019-09-08 [Time] 19:47:48
./LOT20190908/wchen/20190908_2MUCD-10014-063eden.fits 63 [TYPE] LIGHT [OBJ] 2MUCD10014 [RA] 00 19 45.8356 [Dec] +52 13 17.5840 [FIL] GG495 [EXPTIME] 200.0 [Date] 2019-09-08 [Time] 19:51:13
./LOT20190908/wchen/20190908_2MUCD-10014-064eden.fits 64 [TYPE] LIGHT [OBJ] 2MUCD10014 [RA] 00 19 45.8356 [Dec] +52 13 17.5840 [FIL] GG495 [EXPTIME] 200.0 [Date] 2019-09-08 [Time] 19:54:38
./LOT20190908/wchen/20190908_2MUCD-10014-065eden.fits 65 [TYPE] LIGHT [OBJ] 2MUCD10014 [RA] 00 19 45.8356 [Dec] +52 13 17.5840 [FIL] GG495 [EXPTIME] 200.0 [Date] 2019-09-08 [Time] 19:58:03
./LOT20190908/wchen/20190908_2MUCD-10014-066eden.fits 66 [TYPE] LIGHT [OBJ] 2MUCD10014 [RA] 00 19 45.8356 [Dec] +52 13 17.5840 [FIL] GG495 [EXPTIME] 200.0 [Date] 2019-09-08 [Time] 20:01:28
./LOT20190908/wchen/20190908_2MUCD-10014-067eden.fits 67 [TYPE] LIGHT [OBJ] 2MUCD10014 [RA] 00 19 45.8356 [Dec] +52 13 17.5840 [FIL] GG495 [EXPTIME] 200.0 [Date] 2019-09-08 [Time] 20:04:53
./LOT20190908/wchen/20190908_2MUCD-10014-068eden.fits 68 [TYPE] LIGHT [OBJ] 2MUCD10014 [RA] 00 19 45.8356 [Dec] +52 13 17.5840 [FIL] GG495 [EXPTIME] 200.0 [Date] 2019-09-08 [Time] 20:08:19
./LOT20190908/wchen/20190908_2MUCD-10014-069eden.fits 69 [TYPE] LIGHT [OBJ] 2MUCD10014 [RA] 00 19 45.8356 [Dec] +52 13 17.5840 [FIL] GG495 [EXPTIME] 200.0 [Date] 2019-09-08 [Time] 20:11:44
./LOT20190908/wchen/20190908_2MUCD-10014-070eden.fits 70 [TYPE] LIGHT [OBJ] 2MUCD10014 [RA] 00 19 45.8356 [Dec] +52 13 17.5840 [FIL] GG495 [EXPTIME] 200.0 [Date] 2019-09-08 [Time] 20:15:09
./LOT20190908/wchen/20190908_2MUCD-10014-071eden.fits 71 [TYPE] LIGHT [OBJ] 2MUCD10014 [RA] 00 19 45.8356 [Dec] +52 13 17.5840 [FIL] GG495 [EXPTIME] 200.0 [Date] 2019-09-08 [Time] 20:18:34
./LOT20190908/wchen/20190908_2MUCD-10014-072eden.fits 72 [TYPE] LIGHT [OBJ] 2MUCD10014 [RA] 00 19 45.8356 [Dec] +52 13 17.5840 [FIL] GG495 [EXPTIME] 200.0 [Date] 2019-09-08 [Time] 20:21:59
./LOT20190908/wchen/20190908_2MUCD-10014-073eden.fits 73 [TYPE] LIGHT [OBJ] 2MUCD10014 [RA] 00 19 45.8356 [Dec] +52 13 17.5840 [FIL] GG495 [EXPTIME] 200.0 [Date] 2019-09-08 [Time] 20:25:23
./LOT20190908/wchen/20190908_2MUCD-10014-074eden.fits 74 [TYPE] LIGHT [OBJ] 2MUCD10014 [RA] 00 19 45.8356 [Dec] +52 13 17.5840 [FIL] GG495 [EXPTIME] 200.0 [Date] 2019-09-08 [Time] 20:28:48
./LOT20190908/wchen/20190908_2MUCD-10014-075eden.fits 75 [TYPE] LIGHT [OBJ] 2MUCD10014 [RA] 00 19 45.8356 [Dec] +52 13 17.5840 [FIL] GG495 [EXPTIME] 200.0 [Date] 2019-09-08 [Time] 20:32:13
./LOT20190908/wchen/20190908_2MUCD-10014-076eden.fits 76 [TYPE] LIGHT [OBJ] 2MUCD10014 [RA] 00 19 45.8356 [Dec] +52 13 17.5840 [FIL] GG495 [EXPTIME] 200.0 [Date] 2019-09-08 [Time] 20:35:38
./LOT20190908/wchen/20190908_2MUCD-10014-077eden.fits 77 [TYPE] LIGHT [OBJ] 2MUCD10014 [RA] 00 19 45.8356 [Dec] +52 13 17.5840 [FIL] GG495 [EXPTIME] 200.0 [Date] 2019-09-08 [Time] 20:39:03
./LOT20190908/wchen/20190908_2MUCD-10014-078eden.fits 78 [TYPE] LIGHT [OBJ] 2MUCD10014 [RA] 00 19 45.8356 [Dec] +52 13 17.5840 [FIL] GG495 [EXPTIME] 200.0 [Date] 2019-09-08 [Time] 20:42:28
./LOT20190908/wchen/20190908_2MUCD-10014-079eden.fits 79 [TYPE] LIGHT [OBJ] 2MUCD10014 [RA] 00 19 45.8356 [Dec] +52 13 17.5840 [FIL] GG495 [EXPTIME] 200.0 [Date] 2019-09-08 [Time] 20:45:53
./LOT20190908/wchen/20190908_2MUCD-10014-080eden.fits 80 [TYPE] LIGHT [OBJ] 2MUCD10014 [RA] 00 19 45.8356 [Dec] +52 13 17.5840 [FIL] GG495 [EXPTIME] 200.0 [Date] 2019-09-08 [Time] 20:49:18
./LOT20190908/wchen/20190908_2MUCD-10014-081eden.fits 81 [TYPE] LIGHT [OBJ] 2MUCD10014 [RA] 00 19 45.8356 [Dec] +52 13 17.5840 [FIL] GG495 [EXPTIME] 200.0 [Date] 2019-09-08 [Time] 20:52:43
./LOT20190908/wchen/20190908_2MUCD-10014-082eden.fits 82 [TYPE] LIGHT [OBJ] 2MUCD10014 [RA] 00 19 45.8356 [Dec] +52 13 17.5840 [FIL] GG495 [EXPTIME] 200.0 [Date] 2019-09-08 [Time] 20:56:08
./LOT20190908/wchen/20190908_2MUCD-10014-083eden.fits 83 [TYPE] LIGHT [OBJ] 2MUCD10014 [RA] 00 19 45.8356 [Dec] +52 13 17.5840 [FIL] GG495 [EXPTIME] 200.0 [Date] 2019-09-08 [Time] 20:59:33
